Time Stamp,Time Zone,Name,PTID,Load
2020-11-04 02:00:00,EST,N.Y.C.,61761,4123.7285
2020-11-04 02:00:00,EST,CAPITL,61757,1204.9148
2020-11-04 02:00:00,EST,CENTRL,61754,1539.5398
2020-11-04 02:00:00,EST,DUNWOD,61760,523.1769
2020-11-04 02:00:00,EST,MHK VL,61756,781.452
2020-11-04 02:00:00,EST,GENESE,61753,954.6293
2020-11-04 02:00:00,EST,WEST,61752,1398.1901
2020-11-04 03:00:00,EST,MILLWD,61759,235.7785
2020-11-04 03:00:00,EST,WEST,61752,1395.7113
2020-11-04 03:00:00,EST,NORTH,61755,564.7637
2020-11-04 03:00:00,EST,N.Y.C.,61761,4060.662
2020-11-04 03:00:00,EST,MHK VL,61756,772.8522
2020-11-04 03:00:00,EST,CAPITL,61757,1197.9253
2020-11-04 03:00:00,EST,HUD VL,61758,863.6987
2020-11-04 03:00:00,EST,GENESE,61753,943.83
2020-11-04 03:00:00,EST,DUNWOD,61760,501.9783
2020-11-04 03:00:00,EST,CENTRL,61754,1554.08
2020-11-04 03:00:00,EST,LONGIL,61762,1627.0754
2020-11-04 04:00:00,EST,N.Y.C.,61761,4025.5566
2020-11-04 04:00:00,EST,MILLWD,61759,243.5453
2020-11-04 04:00:00,EST,WEST,61752,1380.8506
2020-11-04 04:00:00,EST,NORTH,61755,553.7267
2020-11-04 04:00:00,EST,MHK VL,61756,790.0891
2020-11-04 04:00:00,EST,CENTRL,61754,1550.369
2020-11-04 04:00:00,EST,HUD VL,61758,851.0096
2020-11-04 04:00:00,EST,GENESE,61753,951.7864
2020-11-04 04:00:00,EST,DUNWOD,61760,502.0929
2020-11-04 04:00:00,EST,LONGIL,61762,1657.0347
2020-11-04 04:00:00,EST,CAPITL,61757,1208.3177
2020-11-04 05:00:00,EST,WEST,61752,1423.8655
2020-11-04 05:00:00,EST,NORTH,61755,578.2686
2020-11-04 05:00:00,EST,N.Y.C.,61761,4083.8142
2020-11-04 05:00:00,EST,MILLWD,61759,260.1867
2020-11-04 05:00:00,EST,MHK VL,61756,811.9567
2020-11-04 05:00:00,EST,LONGIL,61762,1689.1243
2020-11-04 05:00:00,EST,GENESE,61753,976.7405
2020-11-04 05:00:00,EST,DUNWOD,61760,511.1042
2020-11-04 05:00:00,EST,CENTRL,61754,1611.857
2020-11-04 05:00:00,EST,CAPITL,61757,1246.0334
2020-11-04 05:00:00,EST,HUD VL,61758,897.0139
2020-11-04 06:00:00,EST,WEST,61752,1502.674
2020-11-04 06:00:00,EST,NORTH,61755,598.894
2020-11-04 06:00:00,EST,MHK VL,61756,907.4488
2020-11-04 06:00:00,EST,LONGIL,61762,1837.0804
2020-11-04 06:00:00,EST,MILLWD,61759,289.7397
2020-11-04 06:00:00,EST,GENESE,61753,1051.2329
2020-11-04 06:00:00,EST,CENTRL,61754,1692.214
2020-11-04 06:00:00,EST,CAPITL,61757,1334.8068
2020-11-04 06:00:00,EST,HUD VL,61758,970.1748
2020-11-04 06:00:00,EST,DUNWOD,61760,555.5984
2020-11-04 06:00:00,EST,N.Y.C.,61761,4387.868
2020-11-04 07:00:00,EST,CAPITL,61757,1440.1771
2020-11-04 07:00:00,EST,CENTRL,61754,1840.8575
2020-11-04 07:00:00,EST,DUNWOD,61760,603.924
2020-11-04 07:00:00,EST,GENESE,61753,1120.0938
2020-11-04 07:00:00,EST,LONGIL,61762,1981.9612
2020-11-04 07:00:00,EST,MHK VL,61756,969.5974
2020-11-04 07:00:00,EST,MILLWD,61759,318.4494
2020-11-04 07:00:00,EST,N.Y.C.,61761,4781.1123
2020-11-04 07:00:00,EST,NORTH,61755,631.4436
2020-11-04 07:00:00,EST,WEST,61752,1592.4686
2020-11-04 07:00:00,EST,HUD VL,61758,1027.0352
2020-11-04 08:00:00,EST,DUNWOD,61760,636.9066
2020-11-04 08:00:00,EST,CAPITL,61757,1459.9187
2020-11-04 08:00:00,EST,CENTRL,61754,1859.5472
2020-11-04 08:00:00,EST,HUD VL,61758,1050.5809
2020-11-04 08:00:00,EST,LONGIL,61762,2034.6687
2020-11-04 08:00:00,EST,MHK VL,61756,987.6186
2020-11-04 08:00:00,EST,MILLWD,61759,324.3236
2020-11-04 08:00:00,EST,N.Y.C.,61761,5180.125
2020-11-04 08:00:00,EST,NORTH,61755,637.5408
2020-11-04 08:00:00,EST,WEST,61752,1653.6392
2020-11-04 08:00:00,EST,GENESE,61753,1155.5527
2020-11-04 09:00:00,EST,WEST,61752,1620.8619
2020-11-04 09:00:00,EST,NORTH,61755,616.9863
2020-11-04 09:00:00,EST,N.Y.C.,61761,5391.952
2020-11-04 09:00:00,EST,MILLWD,61759,330.1643
2020-11-04 09:00:00,EST,DUNWOD,61760,649.0955
2020-11-04 09:00:00,EST,LONGIL,61762,1985.255
2020-11-04 09:00:00,EST,GENESE,61753,1120.9954
2020-11-04 09:00:00,EST,CENTRL,61754,1781.1428
2020-11-04 09:00:00,EST,CAPITL,61757,1388.5991
2020-11-04 09:00:00,EST,MHK VL,61756,955.257
2020-11-04 09:00:00,EST,HUD VL,61758,981.7244
2020-11-04 10:00:00,EST,CENTRL,61754,1752.2446
2020-11-04 10:00:00,EST,DUNWOD,61760,652.5847
2020-11-04 10:00:00,EST,WEST,61752,1619.6499
2020-11-04 10:00:00,EST,NORTH,61755,614.2221
2020-11-04 10:00:00,EST,N.Y.C.,61761,5454.996
2020-11-04 10:00:00,EST,MILLWD,61759,311.2618
2020-11-04 10:00:00,EST,CAPITL,61757,1318.9912
2020-11-04 10:00:00,EST,LONGIL,61762,1925.1984
2020-11-04 10:00:00,EST,HUD VL,61758,957.27
2020-11-04 10:00:00,EST,GENESE,61753,1090.9576
2020-11-04 10:00:00,EST,MHK VL,61756,907.956
2020-11-04 11:00:00,EST,WEST,61752,1645.3318
2020-11-04 11:00:00,EST,NORTH,61755,627.7802
2020-11-04 11:00:00,EST,N.Y.C.,61761,5464.6113
2020-11-04 11:00:00,EST,MILLWD,61759,314.5245
2020-11-04 11:00:00,EST,MHK VL,61756,891.6581
2020-11-04 11:00:00,EST,LONGIL,61762,1900.9875
2020-11-04 11:00:00,EST,GENESE,61753,1092.4377
2020-11-04 11:00:00,EST,DUNWOD,61760,657.3939
2020-11-04 11:00:00,EST,CENTRL,61754,1718.5652
2020-11-04 11:00:00,EST,CAPITL,61757,1299.4749
2020-11-04 11:00:00,EST,HUD VL,61758,884.9233
2020-11-04 12:00:00,EST,MHK VL,61756,869.4209
2020-11-04 12:00:00,EST,NORTH,61755,674.644
2020-11-04 12:00:00,EST,N.Y.C.,61761,5487.462
2020-11-04 12:00:00,EST,MILLWD,61759,292.879
2020-11-04 12:00:00,EST,WEST,61752,1639.2404
2020-11-04 12:00:00,EST,LONGIL,61762,1890.3679
2020-11-04 12:00:00,EST,GENESE,61753,1089.897
2020-11-04 12:00:00,EST,CAPITL,61757,1287.1521
2020-11-04 12:00:00,EST,CENTRL,61754,1711.2292
2020-11-04 12:00:00,EST,DUNWOD,61760,662.0276
2020-11-04 12:00:00,EST,HUD VL,61758,897.8335
2020-11-04 13:00:00,EST,LONGIL,61762,1887.4939
2020-11-04 13:00:00,EST,HUD VL,61758,907.6949
2020-11-04 13:00:00,EST,GENESE,61753,1078.349
2020-11-04 13:00:00,EST,DUNWOD,61760,646.9509
2020-11-04 13:00:00,EST,CENTRL,61754,1677.8892
2020-11-04 13:00:00,EST,CAPITL,61757,1269.0951
2020-11-04 13:00:00,EST,WEST,61752,1633.0271
2020-11-04 13:00:00,EST,N.Y.C.,61761,5517.054
2020-11-04 13:00:00,EST,MHK VL,61756,858.2833
2020-11-04 13:00:00,EST,MILLWD,61759,293.2839
2020-11-04 13:00:00,EST,NORTH,61755,689.3478
2020-11-04 14:00:00,EST,WEST,61752,1627.0427
2020-11-04 14:00:00,EST,NORTH,61755,677.9025
2020-11-04 14:00:00,EST,N.Y.C.,61761,5513.0664
2020-11-04 14:00:00,EST,MILLWD,61759,304.3008
2020-11-04 14:00:00,EST,MHK VL,61756,852.8873
2020-11-04 14:00:00,EST,LONGIL,61762,1936.066
2020-11-04 14:00:00,EST,HUD VL,61758,914.5138
2020-11-04 14:00:00,EST,GENESE,61753,1087.5027
2020-11-04 14:00:00,EST,DUNWOD,61760,641.6145
2020-11-04 14:00:00,EST,CENTRL,61754,1683.8882
2020-11-04 14:00:00,EST,CAPITL,61757,1298.748
2020-11-04 15:00:00,EST,CENTRL,61754,1684.0066
2020-11-04 15:00:00,EST,LONGIL,61762,2013.2766
2020-11-04 15:00:00,EST,HUD VL,61758,961.2367
2020-11-04 15:00:00,EST,GENESE,61753,1121.3654
2020-11-04 15:00:00,EST,DUNWOD,61760,648.2396
2020-11-04 15:00:00,EST,N.Y.C.,61761,5503.1387
2020-11-04 15:00:00,EST,NORTH,61755,714.0478
2020-11-04 15:00:00,EST,WEST,61752,1626.1738
2020-11-04 15:00:00,EST,CAPITL,61757,1346.6348
2020-11-04 15:00:00,EST,MILLWD,61759,295.5955
2020-11-04 15:00:00,EST,MHK VL,61756,873.1852
2020-11-04 16:00:00,EST,CAPITL,61757,1412.6265
2020-11-04 16:00:00,EST,CENTRL,61754,1715.1711
2020-11-04 16:00:00,EST,DUNWOD,61760,660.2853
2020-11-04 16:00:00,EST,GENESE,61753,1127.5259
2020-11-04 16:00:00,EST,HUD VL,61758,1045.3379
2020-11-04 16:00:00,EST,LONGIL,61762,2133.9683
2020-11-04 16:00:00,EST,MHK VL,61756,892.7947
2020-11-04 16:00:00,EST,MILLWD,61759,295.2717
2020-11-04 16:00:00,EST,N.Y.C.,61761,5545.495
2020-11-04 16:00:00,EST,NORTH,61755,717.2252
2020-11-04 16:00:00,EST,WEST,61752,1610.8173
2020-11-04 17:00:00,EST,CAPITL,61757,1510.8794
2020-11-04 17:00:00,EST,CENTRL,61754,1798.1143
2020-11-04 17:00:00,EST,DUNWOD,61760,668.2197
2020-11-04 17:00:00,EST,GENESE,61753,1155.5991
2020-11-04 17:00:00,EST,LONGIL,61762,2235.897
2020-11-04 17:00:00,EST,MHK VL,61756,959.6881
2020-11-04 17:00:00,EST,MILLWD,61759,334.6109
2020-11-04 17:00:00,EST,N.Y.C.,61761,5657.1714
2020-11-04 17:00:00,EST,NORTH,61755,589.1922
2020-11-04 17:00:00,EST,WEST,61752,1671.5146
2020-11-04 17:00:00,EST,HUD VL,61758,1124.1572
2020-11-04 18:00:00,EST,WEST,61752,1733.7476
2020-11-04 18:00:00,EST,MILLWD,61759,356.5326
2020-11-04 18:00:00,EST,MHK VL,61756,1029.1318
2020-11-04 18:00:00,EST,LONGIL,61762,2483.1672
2020-11-04 18:00:00,EST,HUD VL,61758,1166.4281
2020-11-04 18:00:00,EST,DUNWOD,61760,725.2728
2020-11-04 18:00:00,EST,CENTRL,61754,1872.4937
2020-11-04 18:00:00,EST,CAPITL,61757,1586.1505
2020-11-04 18:00:00,EST,NORTH,61755,559.273
2020-11-04 18:00:00,EST,GENESE,61753,1217.2087
2020-11-04 18:00:00,EST,N.Y.C.,61761,5766.2227
2020-11-04 19:00:00,EST,CAPITL,61757,1557.8091
2020-11-04 19:00:00,EST,CENTRL,61754,1816.506
2020-11-04 19:00:00,EST,DUNWOD,61760,701.2979
2020-11-04 19:00:00,EST,GENESE,61753,1172.0063
2020-11-04 19:00:00,EST,HUD VL,61758,1188.0621
2020-11-04 19:00:00,EST,LONGIL,61762,2413.0728
2020-11-04 19:00:00,EST,MHK VL,61756,1035.117
2020-11-04 19:00:00,EST,N.Y.C.,61761,5587.64
2020-11-04 19:00:00,EST,NORTH,61755,617.0037
2020-11-04 19:00:00,EST,WEST,61752,1697.516
2020-11-04 19:00:00,EST,MILLWD,61759,350.4353
2020-11-04 20:00:00,EST,WEST,61752,1636.6445
2020-11-04 20:00:00,EST,NORTH,61755,612.335
2020-11-04 20:00:00,EST,N.Y.C.,61761,5416.6006
2020-11-04 20:00:00,EST,MILLWD,61759,331.309
2020-11-04 20:00:00,EST,LONGIL,61762,2300.6743
2020-11-04 20:00:00,EST,MHK VL,61756,994.0306
2020-11-04 20:00:00,EST,GENESE,61753,1129.2593
2020-11-04 20:00:00,EST,DUNWOD,61760,654.4605
2020-11-04 20:00:00,EST,CENTRL,61754,1732.8484
2020-11-04 20:00:00,EST,CAPITL,61757,1482.7994
2020-11-04 20:00:00,EST,HUD VL,61758,1137.009
2020-11-04 21:00:00,EST,MHK VL,61756,938.2543
2020-11-04 21:00:00,EST,WEST,61752,1595.2643
2020-11-04 21:00:00,EST,N.Y.C.,61761,5200.563
2020-11-04 21:00:00,EST,MILLWD,61759,306.9648
2020-11-04 21:00:00,EST,LONGIL,61762,2191.5933
2020-11-04 21:00:00,EST,NORTH,61755,595.368
2020-11-04 21:00:00,EST,GENESE,61753,1085.8838
2020-11-04 21:00:00,EST,DUNWOD,61760,652.9747
2020-11-04 21:00:00,EST,CENTRL,61754,1656.6311
2020-11-04 21:00:00,EST,CAPITL,61757,1412.7969
2020-11-04 21:00:00,EST,HUD VL,61758,1073.5051
2020-11-04 22:00:00,EST,WEST,61752,1504.9917
2020-11-04 22:00:00,EST,NORTH,61755,589.1157
2020-11-04 22:00:00,EST,MILLWD,61759,284.4393
2020-11-04 22:00:00,EST,MHK VL,61756,855.9853
2020-11-04 22:00:00,EST,LONGIL,61762,2023.4287
2020-11-04 22:00:00,EST,N.Y.C.,61761,4954.1514
2020-11-04 22:00:00,EST,GENESE,61753,1007.5172
2020-11-04 22:00:00,EST,DUNWOD,61760,607.6589
2020-11-04 22:00:00,EST,CENTRL,61754,1554.8125
2020-11-04 22:00:00,EST,CAPITL,61757,1331.7058
2020-11-04 22:00:00,EST,HUD VL,61758,1037.5411
2020-11-04 23:00:00,EST,WEST,61752,1410.558
2020-11-04 23:00:00,EST,CAPITL,61757,1235.771
2020-11-04 23:00:00,EST,CENTRL,61754,1471.7415
2020-11-04 23:00:00,EST,DUNWOD,61760,557.7499
2020-11-04 23:00:00,EST,GENESE,61753,928.0407
2020-11-04 23:00:00,EST,HUD VL,61758,935.0112
2020-11-04 23:00:00,EST,LONGIL,61762,1820.3431
2020-11-04 23:00:00,EST,MHK VL,61756,809.1735
2020-11-04 23:00:00,EST,MILLWD,61759,267.3561
2020-11-04 23:00:00,EST,N.Y.C.,61761,4664.0728
2020-11-04 23:00:00,EST,NORTH,61755,565.8232
2020-11-05 00:00:00,EST,CENTRL,61754,1408.7047
2020-11-05 00:00:00,EST,WEST,61752,1348.3855
2020-11-05 00:00:00,EST,NORTH,61755,555.6688
2020-11-05 00:00:00,EST,N.Y.C.,61761,4352.675
2020-11-05 00:00:00,EST,MILLWD,61759,229.8892
2020-11-05 00:00:00,EST,MHK VL,61756,764.2648
2020-11-05 00:00:00,EST,LONGIL,61762,1685.8079
2020-11-05 00:00:00,EST,HUD VL,61758,880.4525
2020-11-05 00:00:00,EST,GENESE,61753,915.1024
2020-11-05 00:00:00,EST,DUNWOD,61760,526.5386
2020-11-05 00:00:00,EST,CAPITL,61757,1198.1896
2020-11-05 01:00:00,EST,CAPITL,61757,1129.3971
2020-11-05 01:00:00,EST,CENTRL,61754,1396.9795
2020-11-05 01:00:00,EST,WEST,61752,1311.9783
2020-11-05 01:00:00,EST,NORTH,61755,544.3993
2020-11-05 01:00:00,EST,N.Y.C.,61761,4150.673
2020-11-05 01:00:00,EST,MILLWD,61759,223.3407
2020-11-05 01:00:00,EST,HUD VL,61758,833.6535
2020-11-05 01:00:00,EST,LONGIL,61762,1576.5073
2020-11-05 01:00:00,EST,GENESE,61753,892.2013
2020-11-05 01:00:00,EST,DUNWOD,61760,503.7244
2020-11-05 01:00:00,EST,MHK VL,61756,713.386
2020-11-05 02:00:00,EST,DUNWOD,61760,489.9757
2020-11-05 02:00:00,EST,CAPITL,61757,1136.4014
2020-11-05 02:00:00,EST,CENTRL,61754,1385.4991
2020-11-05 02:00:00,EST,GENESE,61753,893.4255
2020-11-05 02:00:00,EST,WEST,61752,1308.5618
2020-11-05 02:00:00,EST,LONGIL,61762,1555.4097
2020-11-05 02:00:00,EST,MHK VL,61756,682.9327
2020-11-05 02:00:00,EST,MILLWD,61759,220.064
2020-11-05 02:00:00,EST,N.Y.C.,61761,4011.9624
2020-11-05 02:00:00,EST,HUD VL,61758,819.4755
2020-11-05 02:00:00,EST,NORTH,61755,590.6672
2020-11-05 03:00:00,EST,WEST,61752,1276.4772
2020-11-05 03:00:00,EST,CAPITL,61757,1118.9725
2020-11-05 03:00:00,EST,CENTRL,61754,1356.5715
2020-11-05 03:00:00,EST,DUNWOD,61760,480.2338
2020-11-05 03:00:00,EST,GENESE,61753,880.2511
2020-11-05 03:00:00,EST,HUD VL,61758,800.6355
2020-11-05 03:00:00,EST,LONGIL,61762,1523.3971
2020-11-05 03:00:00,EST,MHK VL,61756,671.4001
2020-11-05 03:00:00,EST,MILLWD,61759,216.4386
2020-11-05 03:00:00,EST,NORTH,61755,573.8934
2020-11-05 03:00:00,EST,N.Y.C.,61761,3927.8347
2020-11-05 04:00:00,EST,CAPITL,61757,1128.6155
2020-11-05 04:00:00,EST,CENTRL,61754,1378.3068
2020-11-05 04:00:00,EST,WEST,61752,1293.2218
2020-11-05 04:00:00,EST,NORTH,61755,596.9381
2020-11-05 04:00:00,EST,N.Y.C.,61761,3913.3477
2020-11-05 04:00:00,EST,LONGIL,61762,1532.7786
2020-11-05 04:00:00,EST,MHK VL,61756,672.4045
2020-11-05 04:00:00,EST,HUD VL,61758,800.0779
2020-11-05 04:00:00,EST,GENESE,61753,879.1279
2020-11-05 04:00:00,EST,MILLWD,61759,226.2298
2020-11-05 04:00:00,EST,DUNWOD,61760,476.6245
2020-11-05 05:00:00,EST,WEST,61752,1341.1091
2020-11-05 05:00:00,EST,N.Y.C.,61761,3978.2952
2020-11-05 05:00:00,EST,MILLWD,61759,227.5142
2020-11-05 05:00:00,EST,NORTH,61755,581.6064
2020-11-05 05:00:00,EST,HUD VL,61758,846.7631
2020-11-05 05:00:00,EST,LONGIL,61762,1578.5043
2020-11-05 05:00:00,EST,CAPITL,61757,1180.2146
2020-11-05 05:00:00,EST,MHK VL,61756,710.0051
2020-11-05 05:00:00,EST,DUNWOD,61760,493.0218
2020-11-05 05:00:00,EST,GENESE,61753,913.996
2020-11-05 05:00:00,EST,CENTRL,61754,1436.5472
2020-11-05 06:00:00,EST,CAPITL,61757,1288.963
2020-11-05 06:00:00,EST,CENTRL,61754,1585.8378
2020-11-05 06:00:00,EST,DUNWOD,61760,514.813
2020-11-05 06:00:00,EST,HUD VL,61758,880.2158
2020-11-05 06:00:00,EST,MHK VL,61756,784.9818
2020-11-05 06:00:00,EST,MILLWD,61759,256.1291
2020-11-05 06:00:00,EST,N.Y.C.,61761,4268.508
2020-11-05 06:00:00,EST,NORTH,61755,621.3994
2020-11-05 06:00:00,EST,WEST,61752,1421.9734
2020-11-05 06:00:00,EST,GENESE,61753,974.3565
2020-11-05 06:00:00,EST,LONGIL,61762,1725.1394
2020-11-05 07:00:00,EST,NORTH,61755,592.8083
2020-11-05 07:00:00,EST,CENTRL,61754,1737.8016
2020-11-05 07:00:00,EST,DUNWOD,61760,566.7502
2020-11-05 07:00:00,EST,GENESE,61753,1063.6403
2020-11-05 07:00:00,EST,HUD VL,61758,991.342
2020-11-05 07:00:00,EST,LONGIL,61762,1862.4768
2020-11-05 07:00:00,EST,MHK VL,61756,904.7664
2020-11-05 07:00:00,EST,MILLWD,61759,287.1455
2020-11-05 07:00:00,EST,N.Y.C.,61761,4624.214
2020-11-05 07:00:00,EST,WEST,61752,1553.7081
2020-11-05 07:00:00,EST,CAPITL,61757,1380.8303
2020-11-05 08:00:00,EST,WEST,61752,1598.5399
2020-11-05 08:00:00,EST,CENTRL,61754,1701.3243
2020-11-05 08:00:00,EST,DUNWOD,61760,615.6745
2020-11-05 08:00:00,EST,GENESE,61753,1092.2238
2020-11-05 08:00:00,EST,HUD VL,61758,1008.9609
2020-11-05 08:00:00,EST,LONGIL,61762,1974.5488
2020-11-05 08:00:00,EST,MHK VL,61756,906.7208
2020-11-05 08:00:00,EST,MILLWD,61759,274.6503
2020-11-05 08:00:00,EST,CAPITL,61757,1371.7048
2020-11-05 08:00:00,EST,N.Y.C.,61761,5052.5596
2020-11-05 08:00:00,EST,NORTH,61755,601.7854
2020-11-05 09:00:00,EST,CAPITL,61757,1319.5819
2020-11-05 09:00:00,EST,CENTRL,61754,1716.0458
2020-11-05 09:00:00,EST,DUNWOD,61760,613.7186
2020-11-05 09:00:00,EST,GENESE,61753,1096.3884
2020-11-05 09:00:00,EST,HUD VL,61758,936.0148
2020-11-05 09:00:00,EST,LONGIL,61762,2003.5957
2020-11-05 09:00:00,EST,MHK VL,61756,821.4578
2020-11-05 09:00:00,EST,MILLWD,61759,298.2918
2020-11-05 09:00:00,EST,N.Y.C.,61761,5238.717
2020-11-05 09:00:00,EST,NORTH,61755,747.4786
2020-11-05 09:00:00,EST,WEST,61752,1635.8081
2020-11-05 10:00:00,EST,WEST,61752,1630.9535
2020-11-05 10:00:00,EST,CAPITL,61757,1259.0696
2020-11-05 10:00:00,EST,CENTRL,61754,1718.6648
2020-11-05 10:00:00,EST,DUNWOD,61760,636.0365
2020-11-05 10:00:00,EST,GENESE,61753,1099.698
2020-11-05 10:00:00,EST,HUD VL,61758,893.0878
2020-11-05 10:00:00,EST,LONGIL,61762,1954.1472
2020-11-05 10:00:00,EST,MHK VL,61756,811.1546
2020-11-05 10:00:00,EST,MILLWD,61759,297.963
2020-11-05 10:00:00,EST,N.Y.C.,61761,5342.2764
2020-11-05 10:00:00,EST,NORTH,61755,757.3987
2020-11-05 11:00:00,EST,WEST,61752,1639.4375
2020-11-05 11:00:00,EST,NORTH,61755,605.3403
2020-11-05 11:00:00,EST,N.Y.C.,61761,5376.552
2020-11-05 11:00:00,EST,MILLWD,61759,287.445
2020-11-05 11:00:00,EST,MHK VL,61756,806.386
2020-11-05 11:00:00,EST,LONGIL,61762,1913.1388
2020-11-05 11:00:00,EST,GENESE,61753,1101.3486
2020-11-05 11:00:00,EST,DUNWOD,61760,635.0635
2020-11-05 11:00:00,EST,CENTRL,61754,1680.8855
2020-11-05 11:00:00,EST,HUD VL,61758,911.4065
2020-11-05 11:00:00,EST,CAPITL,61757,1253.0769
2020-11-05 12:00:00,EST,MHK VL,61756,824.7454
2020-11-05 12:00:00,EST,CAPITL,61757,1242.4674
2020-11-05 12:00:00,EST,CENTRL,61754,1681.0383
2020-11-05 12:00:00,EST,DUNWOD,61760,640.0217
2020-11-05 12:00:00,EST,GENESE,61753,1099.056
2020-11-05 12:00:00,EST,HUD VL,61758,892.4976
2020-11-05 12:00:00,EST,LONGIL,61762,1914.3801
2020-11-05 12:00:00,EST,MILLWD,61759,291.2241
2020-11-05 12:00:00,EST,WEST,61752,1628.2612
2020-11-05 12:00:00,EST,NORTH,61755,579.1639
2020-11-05 12:00:00,EST,N.Y.C.,61761,5438.373
2020-11-05 13:00:00,EST,WEST,61752,1641.0862
2020-11-05 13:00:00,EST,NORTH,61755,566.3076
2020-11-05 13:00:00,EST,CENTRL,61754,1695.031
2020-11-05 13:00:00,EST,DUNWOD,61760,643.6703
2020-11-05 13:00:00,EST,GENESE,61753,1095.0444
2020-11-05 13:00:00,EST,HUD VL,61758,897.6669
2020-11-05 13:00:00,EST,LONGIL,61762,1926.3418
2020-11-05 13:00:00,EST,MHK VL,61756,823.9456
2020-11-05 13:00:00,EST,MILLWD,61759,282.3764
2020-11-05 13:00:00,EST,CAPITL,61757,1287.4594
2020-11-05 13:00:00,EST,N.Y.C.,61761,5453.867
2020-11-05 14:00:00,EST,HUD VL,61758,917.6921
2020-11-05 14:00:00,EST,CAPITL,61757,1324.6057
2020-11-05 14:00:00,EST,CENTRL,61754,1683.0782
2020-11-05 14:00:00,EST,DUNWOD,61760,641.9874
2020-11-05 14:00:00,EST,GENESE,61753,1098.4426
2020-11-05 14:00:00,EST,WEST,61752,1623.5608
2020-11-05 14:00:00,EST,MILLWD,61759,267.0394
2020-11-05 14:00:00,EST,MHK VL,61756,831.5677
2020-11-05 14:00:00,EST,LONGIL,61762,2000.115
2020-11-05 14:00:00,EST,NORTH,61755,556.1008
2020-11-05 14:00:00,EST,N.Y.C.,61761,5480.704
2020-11-05 15:00:00,EST,CAPITL,61757,1350.5125
2020-11-05 15:00:00,EST,WEST,61752,1616.0758
2020-11-05 15:00:00,EST,N.Y.C.,61761,5496.658
2020-11-05 15:00:00,EST,MILLWD,61759,276.9794
2020-11-05 15:00:00,EST,NORTH,61755,577.7005
2020-11-05 15:00:00,EST,LONGIL,61762,2050.7722
2020-11-05 15:00:00,EST,HUD VL,61758,967.2488
2020-11-05 15:00:00,EST,GENESE,61753,1097.0137
2020-11-05 15:00:00,EST,DUNWOD,61760,647.7634
2020-11-05 15:00:00,EST,CENTRL,61754,1666.4192
2020-11-05 15:00:00,EST,MHK VL,61756,825.1898
2020-11-05 16:00:00,EST,CENTRL,61754,1697.2751
2020-11-05 16:00:00,EST,DUNWOD,61760,647.384
2020-11-05 16:00:00,EST,GENESE,61753,1102.7167
2020-11-05 16:00:00,EST,HUD VL,61758,1015.5154
2020-11-05 16:00:00,EST,LONGIL,61762,2123.412
2020-11-05 16:00:00,EST,MHK VL,61756,863.1646
2020-11-05 16:00:00,EST,MILLWD,61759,289.6912
2020-11-05 16:00:00,EST,N.Y.C.,61761,5543.5474
2020-11-05 16:00:00,EST,NORTH,61755,583.7382
2020-11-05 16:00:00,EST,CAPITL,61757,1385.5752
2020-11-05 16:00:00,EST,WEST,61752,1632.612
2020-11-05 17:00:00,EST,LONGIL,61762,2345.9163
2020-11-05 17:00:00,EST,MHK VL,61756,921.8397
2020-11-05 17:00:00,EST,NORTH,61755,600.9942
2020-11-05 17:00:00,EST,HUD VL,61758,1119.9463
2020-11-05 17:00:00,EST,GENESE,61753,1159.9376
2020-11-05 17:00:00,EST,DUNWOD,61760,690.1006
2020-11-05 17:00:00,EST,CENTRL,61754,1776.9635
2020-11-05 17:00:00,EST,CAPITL,61757,1456.7516
2020-11-05 17:00:00,EST,WEST,61752,1679.0614
2020-11-05 17:00:00,EST,MILLWD,61759,311.2366
2020-11-05 17:00:00,EST,N.Y.C.,61761,5677.702
2020-11-05 18:00:00,EST,LONGIL,61762,2467.235
2020-11-05 18:00:00,EST,CAPITL,61757,1525.0128
2020-11-05 18:00:00,EST,CENTRL,61754,1897.9114
2020-11-05 18:00:00,EST,DUNWOD,61760,709.6589
2020-11-05 18:00:00,EST,GENESE,61753,1207.5449
2020-11-05 18:00:00,EST,HUD VL,61758,1180.8846
2020-11-05 18:00:00,EST,MHK VL,61756,986.7012
2020-11-05 18:00:00,EST,MILLWD,61759,352.4055
2020-11-05 18:00:00,EST,N.Y.C.,61761,5731.7656
2020-11-05 18:00:00,EST,WEST,61752,1720.1185
2020-11-05 18:00:00,EST,NORTH,61755,604.705
2020-11-05 19:00:00,EST,WEST,61752,1684.2881
2020-11-05 19:00:00,EST,NORTH,61755,582.7869
2020-11-05 19:00:00,EST,CENTRL,61754,1838.2692
2020-11-05 19:00:00,EST,N.Y.C.,61761,5541.542
2020-11-05 19:00:00,EST,MILLWD,61759,340.1799
2020-11-05 19:00:00,EST,MHK VL,61756,967.1703
2020-11-05 19:00:00,EST,CAPITL,61757,1487.0638
2020-11-05 19:00:00,EST,HUD VL,61758,1119.4233
2020-11-05 19:00:00,EST,GENESE,61753,1158.0979
2020-11-05 19:00:00,EST,DUNWOD,61760,689.5084
2020-11-05 19:00:00,EST,LONGIL,61762,2382.8728
2020-11-05 20:00:00,EST,CAPITL,61757,1435.7594
2020-11-05 20:00:00,EST,DUNWOD,61760,673.6929
2020-11-05 20:00:00,EST,GENESE,61753,1113.0846
